EIN2,CENSUS_CSA_FIPS,CENSUS_CBSA_FIPS,CENSUS_CBSA_NAME,CENSUS_CBSA_LEGAL_NAME,CENSUS_CBSA_LEGAL_CODE,geometry,CENSUS_BLOCK_CODE,CENSUS_BLOCK_FIPS,CENSUS_BLOCK_NAME,CENSUS_URBAN_AREA,CENSUS_URBAN_AREA_CODE,CENSUS_URBAN_AREA_TYPE,CENSUS_FUNCTIONAL_STATUS,CENSUS_BLOCK_HOUSING_UNIT_COUNT,CENSUS_BLOCK_POPULATION_COUNT,CENSUS_STATE_FIPS,CENSUS_COUNTY_FIPS,CENSUS_TRACT_CODE,CENSUS_TRACT_FIPS,CENSUS_TRACT_NAME,CENSUS_STATE_ABBR,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,ORG_FISCAL_YEAR,ORG_ADDR_FULL,ORG_ADDR_MATCH,LONGITUDE,LATITUDE,ADDR_TYPE,GEOCODER_SCORE,GEOCODER_MATCH,METADATA_VERSION,METADATA_RELEASE_DATE
EIN-00-2030217,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.0058795|40.710231,1011.0,360610015011011.0,Block 1011,U,63217.0,U,S,44.0,752.0,36.0,61.0,1501.0,36061001501.0,Census Tract 15.01,NY,New York County,New York,1989,"NEW YORK,NY,10038-2606","10038-2606, NEW YORK, NEW YORK",-74.0058795,40.710231,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2030417,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9701315|40.788234,4000.0,360610173004000.0,Block 4000,U,63217.0,U,S,769.0,1169.0,36.0,61.0,17300.0,36061017300.0,Census Tract 173,NY,New York County,New York,1989,"NEW YORK,NY,10024-2002","10024-2002, NEW YORK, NEW YORK",-73.9701315,40.788234,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2030711,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.1628245515901|40.7699429625196,3005.0,340130096003005.0,Block 3005,U,63217.0,U,S,120.0,382.0,34.0,13.0,9600.0,34013009600.0,Census Tract 96,NJ,Essex County,New Jersey,2024,"569 BROADWAY,NEWARK,NJ,07104-4132","569 BROADWAY, NEWARK, NEW JERSEY, 07104",-74.1628245515901,40.7699429625196,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-2030781,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9769085|40.754214,2005.0,360610092002005.0,Block 2005,U,63217.0,U,S,0.0,0.0,36.0,61.0,9200.0,36061009200.0,Census Tract 92,NY,New York County,New York,1989,"NEW YORK,NY,10169-0001","10169-0001, NEW YORK, NEW YORK",-73.9769085,40.754214,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2030973,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.992699|40.759263,2000.0,360610121022000.0,Block 2000,U,63217.0,U,S,856.0,1289.0,36.0,61.0,12102.0,36061012102.0,Census Tract 121.02,NY,New York County,New York,1989,"NEW YORK,NY,10036-6302","10036-6302, NEW YORK, NEW YORK",-73.992699,40.759263,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2022470,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.980369|40.751208,1000.0,360610082001000.0,Block 1000,U,63217.0,U,S,1.0,9.0,36.0,61.0,8200.0,36061008200.0,Census Tract 82,NY,New York County,New York,1989,"NEW YORK,NY,10016-1045","10016-1045, NEW YORK, NEW YORK",-73.980369,40.751208,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2022084,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.003121|40.626702,3002.0,360470194003002.0,Block 3002,U,63217.0,U,S,47.0,182.0,36.0,47.0,19400.0,36047019400.0,Census Tract 194,NY,Kings County,New York,2024,"1230 65TH ST,BROOKLYN,NY,11219-5614","1230 65TH ST, BROOKLYN, NEW YORK, 11219",-74.003121,40.626702,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-2022005,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.99179|40.692717,1002.0,360470009001002.0,Block 1002,U,63217.0,U,S,46.0,112.0,36.0,47.0,900.0,36047000900.0,Census Tract 9,NY,Kings County,New York,1989,"BROOKLYN,NY,11201-4353","11201-4353, BROOKLYN, NEW YORK",-73.99179,40.692717,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-0754461,,44140.0,"Springfield, MA","Springfield, MA Metro Area",M1,-72.491095|42.5077150000001,1003.0,250110406001003.0,Block 1003,R,,,S,40.0,72.0,25.0,11.0,40600.0,25011040600.0,Census Tract 406,MA,Franklin County,Massachusetts,2004,"LEVERETT,MA,1054","01054, LEVERETT, MASSACHUSETTS",-72.491095,42.5077150000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-0504245,422.0,19660.0,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL Metro Area",M1,-81.0216315|29.140461,1015.0,121270825061015.0,Block 1015,U,22612.0,U,S,29.0,51.0,12.0,127.0,82506.0,12127082506.0,Census Tract 825.06,FL,Volusia County,Florida,1989,"PORT ORANGE,FL,32129-0005","32129-0005, PORT ORANGE, FLORIDA",-81.0216315,29.140461,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-0504421,142.0,27530.0,"Jasper, AL","Jasper, AL Micro Area",M2,-87.277581|33.83451,2061.0,11270202002061.0,Block 2061,U,42616.0,U,S,0.0,0.0,1.0,127.0,20200.0,1127020200.0,Census Tract 202,AL,Walker County,Alabama,1989,"JASPER,AL,35502-3128","35502-3128, JASPER, ALABAMA",-87.277581,33.83451,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-0504487,264.0,23540.0,"Gainesville, FL","Gainesville, FL Metro Area",M1,-82.413342|29.677653,2005.0,120010017012005.0,Block 2005,U,32167.0,U,S,143.0,315.0,12.0,1.0,1701.0,12001001701.0,Census Tract 17.01,FL,Alachua County,Florida,1989,"GAINESVILLE,FL,32606-6359","32606-6359, GAINESVILLE, FLORIDA",-82.413342,29.677653,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-0504551,,,,,,-85.69305|32.427108,1020.0,10872320001020.0,Block 1020,U,89164.0,U,S,112.0,205.0,1.0,87.0,232000.0,1087232000.0,Census Tract 2320,AL,Macon County,Alabama,1989,"TUSKEGEE,AL,36083-1763","36083-1763, TUSKEGEE, ALABAMA",-85.69305,32.427108,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-0512499,450.0,20500.0,"Durham-Chapel Hill, NC","Durham-Chapel Hill, NC Metro Area",M1,-79.062642|35.910414,1009.0,371350117001009.0,Block 1009,U,25228.0,U,S,103.0,223.0,37.0,135.0,11700.0,37135011700.0,Census Tract 117,NC,Orange County,North Carolina,1989,"CHAPEL HILL,NC,27516-2314","27516-2314, CHAPEL HILL, NORTH CAROLINA",-79.062642,35.910414,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-0512850,450.0,39580.0,"Raleigh-Cary, NC","Raleigh-Cary, NC Metro Area",M1,-78.6155699999999|35.778625,3005.0,371830507003005.0,Block 3005,U,73261.0,U,S,15.0,22.0,37.0,183.0,50700.0,37183050700.0,Census Tract 507,NC,Wake County,North Carolina,2008,"RALEIGH,NC,27610","27610, RALEIGH, NORTH CAROLINA",-78.6155699999999,35.778625,Postal,100.0,M,0.0,2024-06-24
EIN-00-0600562,148.0,39300.0,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area",M1,-71.4556215|41.699403,2023.0,440030220002023.0,Block 2023,U,72505.0,U,S,31.0,44.0,44.0,3.0,22000.0,44003022000.0,Census Tract 220,RI,Kent County,Rhode Island,1989,"WARWICK,RI,02887-6952","02887-6952, WARWICK, RHODE ISLAND",-71.4556215,41.699403,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-0635913,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-71.1647865|42.706044,1008.0,250092501001008.0,Block 1008,U,9271.0,U,S,0.0,0.0,25.0,9.0,250100.0,25009250100.0,Census Tract 2501,MA,Essex County,Massachusetts,2024,"454 ESSEX ST,LAWRENCE,MA,01840-1242","454 ESSEX STREET, LAWRENCE, MASSACHUSETTS, 01840",-71.1647865,42.706044,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-0715310,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-71.12129|42.3994900000001,1002.0,250173505001002.0,Block 1002,U,9271.0,U,S,91.0,221.0,25.0,17.0,350500.0,25017350500.0,Census Tract 3505,MA,Middlesex County,Massachusetts,2002,"SOMERVILLE,MA,2144","02144, SOMERVILLE, MASSACHUSETTS",-71.12129,42.3994900000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-0725914,148.0,49340.0,"Worcester, MA-CT","Worcester, MA-CT Metro Area",M1,-71.747163|42.285564,2002.0,250277392022002.0,Block 2002,U,97291.0,U,S,51.0,162.0,25.0,27.0,739202.0,25027739202.0,Census Tract 7392.02,MA,Worcester County,Massachusetts,2010,"16 MALLARD CIR,SHREWSBURY,MA,1545","16 MALLARD CIRCLE, SHREWSBURY, MASSACHUSETTS, 01545",-71.747163,42.285564,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-0726197,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-71.0250255|42.467787,1000.0,250092083011000.0,Block 1000,U,9271.0,U,S,455.0,985.0,25.0,9.0,208301.0,25009208301.0,Census Tract 2083.01,MA,Essex County,Massachusetts,2013,"948 BROADWAY,SAUGUS,MA,1906","948 BROADWAY, SAUGUS, MASSACHUSETTS, 01906",-71.0250255,42.467787,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-0751441,148.0,49340.0,"Worcester, MA-CT","Worcester, MA-CT Metro Area",M1,-71.7620985|42.18903,2010.0,250277372002010.0,Block 2010,U,97291.0,U,S,17.0,31.0,25.0,27.0,737200.0,25027737200.0,Census Tract 7372,MA,Worcester County,Massachusetts,2010,"127 ELM ST,MILLBURY,MA,1527","127 ELM STREET, MILLBURY, MASSACHUSETTS, 01527",-71.7620985,42.18903,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-0765634,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-71.0857305|42.279759,3000.0,250251010023000.0,Block 3000,U,9271.0,U,S,358.0,808.0,25.0,25.0,101002.0,25025101002.0,Census Tract 1010.02,MA,Suffolk County,Massachusetts,2024,"75 MORTON VILLAGE DR APT 408,MATTAPAN,MA,02126-2433","75 MORTON VILLAGE DRIVE, #408, MATTAPAN, MASSACHUSETTS, 02126",-71.0857305,42.279759,Subaddress,100.0,M,0.0,2024-06-24
EIN-00-2020640,278.0,25540.0,"Hartford-East Hartford-Middletown, CT","Hartford-East Hartford-Middletown, CT Metro Area",M1,-72.815859|41.875947,1028.0,90034662021028.0,Block 1028,U,37243.0,U,S,46.0,83.0,9.0,110.0,466202.0,9110466202.0,Census Tract 4662.02,CT,Capitol Planning Region,Connecticut,1989,"SIMSBURY,CT,06070-0066","06070-0066, SIMSBURY, CONNECTICUT",-72.815859,41.875947,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-0802945,,38340.0,"Pittsfield, MA","Pittsfield, MA Metro Area",M1,-73.37098|42.3370600000001,1020.0,250039342001020.0,Block 1020,R,,,S,12.0,26.0,25.0,3.0,934200.0,25003934200.0,Census Tract 9342,MA,Berkshire County,Massachusetts,2003,"WEST STOCKBRIDGE,MA,1266","01266, WEST STOCKBRIDGE, MASSACHUSETTS",-73.37098,42.3370600000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-0821422,548.0,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,-77.0319374|38.9051143,3001.0,110010101003001.0,Block 3001,U,92242.0,U,S,295.0,312.0,11.0,1.0,10100.0,11001010100.0,Census Tract 101,DC,District of Columbia,District of Columbia,2004,"WASHINGTON,DC,20005","20005, WASHINGTON, DISTRICT OF COLUMBIA",-77.0319374,38.9051143,Postal,100.0,M,0.0,2024-06-24
EIN-00-0828544,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-71.1134055|42.37074,4002.0,250173538004002.0,Block 4002,U,9271.0,U,S,185.0,287.0,25.0,17.0,353800.0,25017353800.0,Census Tract 3538,MA,Middlesex County,Massachusetts,2012,"1105 MASSACHUSETTS AVE APT 3E,CAMBRIDGE,MA,2138","1105 MASSACHUSETTS AVENUE, #3E, CAMBRIDGE, MASSACHUSETTS, 02138",-71.1134055,42.37074,Subaddress,100.0,M,0.0,2024-06-24
EIN-00-0841363,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-71.093313|42.283728,1000.0,250251011011000.0,Block 1000,U,9271.0,U,S,98.0,291.0,25.0,25.0,101101.0,25025101101.0,Census Tract 1011.01,MA,Suffolk County,Massachusetts,2024,"39 GOODALE RD STE 2,MATTAPAN,MA,02126-1527","39 GOODALE ROAD, #2, MATTAPAN, MASSACHUSETTS, 02126",-71.093313,42.283728,Subaddress,100.0,M,0.0,2024-06-24
EIN-00-0841402,148.0,39300.0,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area",M1,-71.2164444|42.0303303000001,2013.0,250056101002013.0,Block 2013,U,72505.0,U,S,35.0,70.0,25.0,5.0,610100.0,25005610100.0,Census Tract 6101,MA,Bristol County,Massachusetts,2007,"MANSFIELD,MA,2048","02048, MANSFIELD, MASSACHUSETTS",-71.2164444,42.0303303000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-0842650,,44140.0,"Springfield, MA","Springfield, MA Metro Area",M1,-72.6049836999999|42.1427069000001,4004.0,250138109024004.0,Block 4004,U,83926.0,U,S,34.0,59.0,25.0,13.0,810902.0,25013810902.0,Census Tract 8109.02,MA,Hampden County,Massachusetts,2006,"CHICOPEE,MA,1013","01013, CHICOPEE, MASSACHUSETTS",-72.6049836999999,42.1427069000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-0845196,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-70.94634|42.4610300000001,1010.0,250092070001010.0,Block 1010,U,9271.0,U,S,0.0,0.0,25.0,9.0,207000.0,25009207000.0,Census Tract 2070,MA,Essex County,Massachusetts,2004,"LYNN,MA,1901","01901, LYNN, MASSACHUSETTS",-70.94634,42.4610300000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-0846590,148.0,39300.0,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area",M1,-71.1500599999999|41.706735,1001.0,250056418001001.0,Block 1001,U,72505.0,U,S,18.0,36.0,25.0,5.0,641800.0,25005641800.0,Census Tract 6418,MA,Bristol County,Massachusetts,2004,"FALL RIVER,MA,2720","02720, FALL RIVER, MASSACHUSETTS",-71.1500599999999,41.706735,Postal,100.0,M,0.0,2024-06-24
EIN-00-0852649,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-71.1194625|42.33411,1008.0,250214007001008.0,Block 1008,U,9271.0,U,S,10.0,43.0,25.0,21.0,400700.0,25021400700.0,Census Tract 4007,MA,Norfolk County,Massachusetts,2024,"32 HARVARD ST,BROOKLINE,MA,02445-7994","32 HARVARD STREET, BROOKLINE, MASSACHUSETTS, 02445",-71.1194625,42.33411,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-0854160,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-71.022935|42.0818550000001,3004.0,250235108003004.0,Block 3004,U,9271.0,U,S,7.0,35.0,25.0,23.0,510900.0,25023510900.0,Census Tract 5109,MA,Plymouth County,Massachusetts,2005,"BROCKTON,MA,2301","02301, BROCKTON, MASSACHUSETTS",-71.022935,42.0818550000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-0888184,148.0,49340.0,"Worcester, MA-CT","Worcester, MA-CT Metro Area",M1,-71.91789|41.6776,3037.0,90159073003037.0,Block 3037,U,72868.0,U,S,9.0,21.0,9.0,150.0,907300.0,9150907300.0,Census Tract 9073,CT,Northeastern Connecticut Planning Region,Connecticut,2007,"PLAINFIELD,CT,6374","06374, PLAINFIELD, CONNECTICUT",-71.91789,41.6776,Postal,100.0,M,0.0,2024-06-24
EIN-00-0889899,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-71.08857|42.294132,6002.0,250251001006002.0,Block 6002,U,9271.0,U,S,102.0,215.0,25.0,25.0,92400.0,25025092400.0,Census Tract 924,MA,Suffolk County,Massachusetts,2010,"895 BLUE HILL AVE,BOSTON,MA,2124","895 BLUE HILL AVENUE, DORCHESTER CENTER, MASSACHUSETTS, 02124",-71.08857,42.294132,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-0503904,,12260.0,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC Metro Area",M1,-81.980425|33.4625950000001,3014.0,132450111003014.0,Block3014,U,4222.0,,S,21.0,31.0,13.0,245.0,11100.0,13245011100.0,Census Tract 111,GA,Richmond County,Georgia,1989,"AUGUSTA,GA,30901-2895","30901, AUGUSTA, GEORGIA",-81.980425,33.4625950000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-0502938,370.0,33100.0,"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",M1,-80.1348795|26.676432,1006.0,120990039011006.0,Block 1006,U,56602.0,U,S,94.0,234.0,12.0,99.0,3901.0,12099003901.0,Census Tract 39.01,FL,Palm Beach County,Florida,1989,"WEST PALM BEACH,FL,33415-2464","33415-2464, WEST PALM BEACH, FLORIDA",-80.1348795,26.676432,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-0502859,315.0,28940.0,"Knoxville, TN","Knoxville, TN Metro Area",M1,-84.5159632584107|35.871130112384,1015.0,471450302041015.0,Block 1015,U,36946.0,U,S,0.0,0.0,47.0,145.0,30204.0,47145030204.0,Census Tract 302.04,TN,Roane County,Tennessee,2010,"149 E RACE ST,KINGSTON,TN,37763","149 E RACE ST, KINGSTON, TENNESSEE, 37763",-84.5159632584107,35.871130112384,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-0495183,147.0,14260.0,"Boise City, ID","Boise City, ID Metro Area",M1,-116.35235|43.7007,3021.0,160010102353021.0,Block 3021,U,8785.0,U,S,8.0,37.0,16.0,1.0,10235.0,16001010235.0,Census Tract 102.35,ID,Ada County,Idaho,2006,"EAGLE,ID,83616","83616, EAGLE, IDAHO",-116.35235,43.7007,Postal,100.0,M,0.0,2024-06-24
EIN-00-0000004,198.0,18140.0,"Columbus, OH","Columbus, OH Metro Area",M1,-83.0246108|39.9683267,5018.0,390490085005018.0,Block 5018,U,19234.0,U,S,0.0,0.0,39.0,49.0,8500.0,39049008500.0,Census Tract 85,OH,Franklin County,Ohio,2001,"COLUMBUS,OH,43216","43216, COLUMBUS, OHIO",-83.0246108,39.9683267,Postal,100.0,M,0.0,2024-06-24
